nominal_head_id,nominal_head_form,nominal_head_upos,nominal_head_deprel,head_number,head_frequency,dependent_frequency,modifier_to_head_ratio,dependent_id,dependent_form,dependent_upos,dependent_deprel,distance,position,num_nouns_before,num_adjs_before,num_adjs_after,np_depth,num_dependents_head,num_dependents_dependent,ezafe_label,relative_position_in_sent,np_deprel_pattern,source_file
3.0,xrad,NOUN,obl,Sing,83,0,0.0,5.0,harwispāgāhīh,NOUN,nmod,2.0,1,1,0,2,2,2,1,1,0.1875,case nmod,ZWY-K43a.conllu
8.0,=š,PRON,nsubj,Sing,1037,0,0.0,11.0,spitāmān,PROPN,nmod,3.0,1,3,0,2,4,2,0,0,0.5,nmod vocative,ZWY-K43a.conllu
12.0,zarduxšt,PROPN,vocative,Sing,141,0,0.0,16.0,frawahr,NOUN,nmod,4.0,1,4,0,2,3,1,2,0,0.75,nmod,ZWY-K43a.conllu
16.0,frawahr,NOUN,nmod,Sing,15,43,2.8666647555568296,14.0,ahlaw,ADJ,amod,2.0,2,5,2,0,2,2,1,1,1.0,amod amod,ZWY-K43a.conllu
16.0,frawahr,NOUN,nmod,Sing,15,1,0.06666662222225185,15.0,pāhlom,ADJ,amod,1.0,2,5,2,0,2,2,0,0,1.0,amod amod,ZWY-K43a.conllu
5.0,zarduxšt,PROPN,nmod,Sing,141,868,6.156027932196601,3.0,/ān,DET,det,2.0,2,0,0,0,1,2,0,0,0.625,det det,ZWY-K43a.conllu
6.0,dast,NOUN,obj,Sing,29,0,0.0,5.0,zarduxšt,PROPN,nmod,1.0,2,1,0,0,2,1,2,1,0.75,nmod,ZWY-K43a.conllu
2.0,=š,PRON,nsubj,Sing,1037,0,0.0,4.0,mēnōy,NOUN,appos,2.0,1,0,0,3,4,2,2,0,0.08695652173913043,appos amod,ZWY-K43a.conllu
2.0,=š,PRON,nsubj,Sing,1037,43,0.041465766234659925,11.0,ahlaw,ADJ,amod,9.0,1,0,0,3,4,2,1,1,0.08695652173913043,appos amod,ZWY-K43a.conllu
4.0,mēnōy,NOUN,appos,Sing,3,19,6.333312222292593,5.0,abzōnīg,ADJ,amod,1.0,1,1,0,3,3,2,0,0,0.17391304347826086,amod nmod,ZWY-K43a.conllu
4.0,mēnōy,NOUN,appos,Sing,3,0,0.0,6.0,dādār,NOUN,nmod,2.0,1,1,0,3,3,2,1,0,0.17391304347826086,amod nmod,ZWY-K43a.conllu
6.0,dādār,NOUN,nmod,Sing,98,0,0.0,8.0,gēhān,NOUN,nmod,2.0,1,2,1,2,2,1,2,1,0.2608695652173913,nmod,ZWY-K43a.conllu
8.0,gēhān,NOUN,nmod,Sing,111,16,0.1441441311581864,9.0,astōmandān,ADJ,amod,1.0,1,3,1,2,1,2,0,0,0.34782608695652173,det amod,ZWY-K43a.conllu
14.0,xrad,NOUN,obj,Sing,83,0,0.0,15.0,harwispāgāhīh,NOUN,nmod,1.0,1,4,3,0,1,1,0,0,0.6086956521739131,nmod,ZWY-K43a.conllu
18.0,kirb,NOUN,obl,Sing,24,0,0.0,17.0,āb,NOUN,nmod,1.0,2,7,3,0,1,2,0,0,0.782608695652174,case nmod,ZWY-K43a.conllu
20.0,dast,NOUN,obl,Sing,29,0,0.0,22.0,zarduxšt,PROPN,nmod,2.0,1,8,3,0,2,2,1,1,0.8695652173913043,case nmod,ZWY-K43a.conllu
2.0,=š,PRON,nsubj,Sing,1037,0,0.0,5.0,harwispāgāhīh,NOUN,nmod,3.0,1,0,0,0,2,1,1,1,0.2,nmod,ZWY-K43a.conllu
2.0,rōzudšabān,NOUN,obl,Plur,2,31,15.499922500387498,1.0,haft,NUM,nummod,1.0,2,0,0,0,1,1,0,0,0.2857142857142857,nummod,ZWY-K43a.conllu
11.0,rēšag,NOUN,nsubj,Sing,7,4,0.571427755103207,9.0,hāmōyēn,DET,det,2.0,2,2,0,0,2,2,0,0,0.4782608695652174,det nmod,ZWY-K43a.conllu
11.0,rēšag,NOUN,nsubj,Sing,7,0,0.0,13.0,urwarān,NOUN,nmod,2.0,1,2,0,0,2,2,1,1,0.4782608695652174,det nmod,ZWY-K43a.conllu
16.0,zamīg,NOUN,acl:relcl,Sing,113,0,0.0,15.0,spandarmad,PROPN,nmod,1.0,2,5,0,0,3,4,0,0,0.6956521739130435,mark nsubj case nmod,ZWY-K43a.conllu
4.0,rōzšabān,NOUN,obl,Sing,4,15,3.749990625023438,3.0,haftom,NUM,nummod,1.0,2,0,0,0,1,1,0,0,0.36363636363636365,nummod,ZWY-K43a.conllu
5.0,xrad,NOUN,obj,Sing,83,0,0.0,7.0,harwispāgāhīh,NOUN,nmod,2.0,1,1,0,0,2,1,1,1,0.45454545454545453,nmod,ZWY-K43a.conllu
7.0,xwamn,NOUN,obl,Sing,9,10,1.1111098765445817,9.0,xwaš,ADJ,amod,2.0,1,1,0,2,2,3,1,1,0.5833333333333334,case amod amod,ZWY-K43a.conllu
7.0,xwamn,NOUN,obl,Sing,9,17,1.8888867901257889,11.0,ohrmazddād,ADJ,amod,4.0,1,1,0,2,2,3,1,1,0.5833333333333334,case amod amod,ZWY-K43a.conllu
5.0,dast,NOUN,obj,Sing,29,158,5.448273983353799,3.0,harw,DET,det,2.0,2,0,0,3,1,2,0,0,0.16666666666666666,det nummod,ZWY-K43a.conllu
5.0,dast,NOUN,obj,Sing,29,93,3.2068954458981223,4.0,dō,NUM,nummod,1.0,2,0,0,3,1,2,0,0,0.16666666666666666,det nummod,ZWY-K43a.conllu
12.0,kirb,NOUN,obj,Sing,24,868,36.1666515972285,7.0,ān,DET,det,5.0,2,1,0,3,3,2,1,0,0.4,det amod,ZWY-K43a.conllu
12.0,kirb,NOUN,obj,Sing,24,9,0.3749998437500651,11.0,xwēš,PRON,amod,1.0,2,1,0,3,3,2,1,1,0.4,det amod,ZWY-K43a.conllu
17.0,zamān,NOUN,obl,Sing,51,2,0.03921567858516106,16.0,dēr,ADJ,amod,1.0,2,2,1,2,1,1,0,0,0.5666666666666667,amod,ZWY-K43a.conllu
26.0,xwāb,NOUN,obl,Sing,1,224,223.99776002239977,25.0,ēn,DET,det,1.0,2,3,1,2,2,4,0,0,0.8666666666666667,case det amod amod,ZWY-K43a.conllu
26.0,xwāb,NOUN,obl,Sing,1,10,9.99990000099999,28.0,xwaš,ADJ,amod,2.0,1,3,1,2,2,4,1,1,0.8666666666666667,case det amod amod,ZWY-K43a.conllu
26.0,xwāb,NOUN,obl,Sing,1,17,16.999830001699983,30.0,ohrmazddād,ADJ,amod,4.0,1,3,1,2,2,4,1,1,0.8666666666666667,case det amod amod,ZWY-K43a.conllu
6.0,zarduxšt,PROPN,obl,Sing,141,0,0.0,5.0,spitāmān,PROPN,nmod,1.0,2,2,0,2,2,1,1,0,0.4,nmod,ZWY-K43a.conllu
11.0,xwamn,NOUN,obl,Sing,9,10,1.1111098765445817,13.0,xwaš,ADJ,amod,2.0,1,3,0,2,2,3,1,1,0.7333333333333333,case amod amod,ZWY-K43a.conllu
11.0,xwamn,NOUN,obl,Sing,9,17,1.8888867901257889,15.0,ohrmazddād,ADJ,amod,4.0,1,3,0,2,2,3,1,1,0.7333333333333333,case amod amod,ZWY-K43a.conllu
5.0,ohrmazd,PROPN,vocative,Sing,259,10,0.03861003711930359,6.0,mēnōy,NOUN,appos,1.0,1,1,0,6,4,2,1,0,0.14285714285714285,appos flat,ZWY-K43a.conllu
5.0,ohrmazd,PROPN,vocative,Sing,259,0,0.0,9.0,dādār,NOUN,flat,4.0,1,1,0,6,4,2,1,0,0.14285714285714285,appos flat,ZWY-K43a.conllu
6.0,mēnōy,NOUN,appos,Sing,123,19,0.154471532156786,8.0,abzōnīg,ADJ,amod,2.0,1,2,0,6,2,1,1,1,0.17142857142857143,amod,ZWY-K43a.conllu
9.0,dādār,NOUN,flat,Sing,98,0,0.0,10.0,gēhān,NOUN,nmod,1.0,1,3,1,5,3,1,1,0,0.2571428571428571,nmod,ZWY-K43a.conllu
10.0,gēhān,NOUN,nmod,Sing,111,16,0.1441441311581864,12.0,astōmandān,ADJ,amod,2.0,1,4,1,5,2,1,1,1,0.2857142857142857,amod,ZWY-K43a.conllu
15.0,hangad,NOUN,obj,Sing,2,0,0.0,17.0,wasxwāstag,NOUN,nmod,2.0,1,5,2,4,4,2,1,1,0.42857142857142855,nmod acl:relcl,ZWY-K43a.conllu
4.0,driyōš,NOUN,obj,Sing,11,2,0.1818180165290759,6.0,nēstxīr,ADJ,amod,2.0,1,0,0,4,2,1,2,1,0.23529411764705882,amod,ZWY-K43a.conllu
10.0,ruwān,NOUN,nsubj,Sing,77,58,0.7532466554225122,9.0,=š,PRON,nmod,1.0,2,1,2,2,1,1,0,0,0.5882352941176471,nmod,ZWY-K43a.conllu
4.0,škōh,NOUN,obj,Sing,1,2,1.9999800001999979,6.0,wasfrazend,ADJ,amod,2.0,1,0,0,2,2,1,1,1,0.4,amod,ZWY-K43a.conllu
4.0,draxt,NOUN,obj,Sing,19,314,16.52630709141732,5.0,ēw,NUM,nummod,1.0,1,0,0,0,3,2,0,0,0.36363636363636365,nummod acl:relcl,ZWY-K43a.conllu
8.0,azg,NOUN,nmod,Sing,11,31,2.8181792562006764,7.0,haft,NUM,nummod,1.0,2,1,0,0,1,1,0,0,0.7272727272727273,nummod,ZWY-K43a.conllu
10.0,=iš,PRON,acl:relcl,Sing,1037,0,0.0,8.0,azg,NOUN,nmod,2.0,2,2,0,0,2,4,1,0,0.9090909090909091,mark nmod case cop,ZWY-K43a.conllu
6.0,zarduxšt,PROPN,vocative,Sing,141,0,0.0,5.0,spitāmān,PROPN,nmod,1.0,2,2,0,0,1,1,0,0,0.2608695652173913,nmod,ZWY-K43a.conllu
11.0,draxt,NOUN,nmod,Sing,19,314,16.52630709141732,12.0,=ēw,NUM,nummod,1.0,1,3,0,0,1,1,0,0,0.4782608695652174,nummod,ZWY-K43a.conllu
13.0,bun,NOUN,nsubj,Sing,53,0,0.0,11.0,draxt,NOUN,nmod,2.0,2,4,0,0,2,2,1,0,0.5652173913043478,nmod acl:relcl,ZWY-K43a.conllu
18.0,gētīy,NOUN,ccomp,Sing,4,868,216.99945750135626,17.0,ān,DET,det,1.0,2,5,0,0,3,4,0,0,0.782608695652174,nsubj det cop acl:relcl,ZWY-K43a.conllu
21.0,man,PRON,nsubj,Sing,281,0,0.0,22.0,ohrmazd,PROPN,appos,1.0,1,6,0,0,1,1,0,0,0.9130434782608695,appos,ZWY-K43a.conllu
4.0,azg,NOUN,nsubj,Sing,11,868,78.90901917361893,2.0,ān,DET,det,2.0,2,0,0,0,2,3,0,0,0.3333333333333333,det nummod acl:relcl,ZWY-K43a.conllu
4.0,azg,NOUN,nsubj,Sing,11,31,2.8181792562006764,3.0,haft,NUM,nummod,1.0,2,0,0,0,2,3,0,0,0.3333333333333333,det nummod acl:relcl,ZWY-K43a.conllu
1.0,wištāsp,PROPN,nsubj,Sing,19,0,0.0,2.0,šah,NOUN,appos,1.0,1,0,0,0,1,1,0,0,0.2,appos,ZWY-K43a.conllu
2.0,wišūdagān,NOUN,nsubj,Plur,1,0,0.0,1.0,dēwān,NOUN,nmod,1.0,2,1,0,2,1,1,0,0,0.25,nmod,ZWY-K43a.conllu
7.0,dōšox,PROPN,obl,Sing,12,2,0.16666652777789354,5.0,tār,ADJ,amod,2.0,2,2,2,0,2,1,2,0,0.875,amod,ZWY-K43a.conllu
2.0,pahrēz,NOUN,nsubj,Sing,14,0,0.0,4.0,āb,NOUN,nmod,2.0,1,0,0,1,3,1,4,1,0.15384615384615385,nmod,ZWY-K43a.conllu
6.0,ardaxšahr,PROPN,nmod,Sing,1,0,0.0,8.0,kay,PROPN,appos,2.0,1,1,1,1,2,2,1,1,0.3,det appos,ZWY-K43a.conllu
10.0,wahman,PROPN,obj,Sing,23,0,0.0,12.0,spandyādān,PROPN,nmod,2.0,1,3,1,1,3,2,1,1,0.5,nmod acl:relcl,ZWY-K43a.conllu
7.0,ardaxšīr,PROPN,nmod,Sing,5,0,0.0,10.0,ārāstār,NOUN,appos,3.0,1,1,1,5,3,3,3,1,0.1346153846153846,det appos conj,ZWY-K43a.conllu
10.0,ārāstār,NOUN,appos,Sing,5,0,0.0,9.0,gēhān,NOUN,nmod,1.0,2,3,1,5,2,3,0,0,0.19230769230769232,det nmod conj,ZWY-K43a.conllu
16.0,šābūr,PROPN,conj,Sing,2,0,0.0,17.0,šah,NOUN,appos,1.0,1,5,1,5,1,3,0,0,0.3076923076923077,cc det appos,ZWY-K43a.conllu
26.0,sāmān,NOUN,obl,Sing,11,0,0.0,28.0,gēhān,NOUN,nmod,2.0,1,10,1,5,2,2,1,1,0.5,case nmod,ZWY-K43a.conllu
36.0,ādurbād,PROPN,nsubj,Sing,8,2,0.24999968750039064,38.0,pērōzbaxt,ADJ,amod,2.0,1,13,3,3,2,2,1,1,0.6923076923076923,amod amod,ZWY-K43a.conllu
36.0,ādurbād,PROPN,nsubj,Sing,8,2,0.24999968750039064,40.0,dēnrāstwirāstār,ADJ,amod,4.0,1,13,3,3,2,2,1,1,0.6923076923076923,amod amod,ZWY-K43a.conllu
42.0,rōy,NOUN,obl,Sing,8,2,0.24999968750039064,44.0,passāxtag,ADJ,amod,2.0,1,14,5,1,2,2,1,1,0.8076923076923077,case amod,ZWY-K43a.conllu
46.0,dēn,NOUN,obj,Sing,201,224,1.114427805252348,45.0,ēn,DET,det,1.0,2,15,6,0,2,2,0,0,0.8846153846153846,det conj,ZWY-K43a.conllu
7.0,aškānān,PROPN,nmod,Sing,2,0,0.0,8.0,šah,NOUN,appos,1.0,1,1,1,0,1,3,0,0,0.7,det appos mark,ZWY-K43a.conllu
5.0,husraw,PROPN,nmod,Sing,14,0,0.0,7.0,kawādān,PROPN,nmod,2.0,1,1,1,1,3,4,1,1,0.20833333333333334,det nmod appos acl:relcl,ZWY-K43a.conllu
5.0,husraw,PROPN,nmod,Sing,14,0,0.0,8.0,šah,NOUN,appos,3.0,1,1,1,1,3,4,0,0,0.20833333333333334,det nmod appos acl:relcl,ZWY-K43a.conllu
11.0,mazdīk,PROPN,obj,Sing,2,7,3.4999825000874996,10.0,gizistag,ADJ,amod,1.0,2,4,2,0,2,3,0,0,0.4583333333333333,amod nmod nmod,ZWY-K43a.conllu
11.0,mazdīk,PROPN,obj,Sing,2,0,0.0,13.0,bāmdādān,PROPN,nmod,2.0,1,4,2,0,2,3,1,1,0.4583333333333333,amod nmod nmod,ZWY-K43a.conllu
11.0,mazdīk,PROPN,obj,Sing,2,1,0.49999750001249993,16.0,petyārag,NOUN,nmod,5.0,1,4,2,0,2,3,2,1,0.4583333333333333,amod nmod nmod,ZWY-K43a.conllu
16.0,petyārag,NOUN,nmod,Sing,38,0,0.0,15.0,dēn,NOUN,nmod,1.0,2,7,2,0,1,2,0,0,0.6666666666666666,det nmod,ZWY-K43a.conllu
22.0,dēn,NOUN,obl,Sing,201,224,1.114427805252348,21.0,ēn,DET,det,1.0,2,9,2,0,1,2,0,0,0.9166666666666666,case det,ZWY-K43a.conllu
2.0,āhen,NOUN,nsubj,Sing,11,868,78.90901917361893,1.0,ān,DET,det,1.0,2,0,0,0,2,2,0,0,0.09523809523809523,det acl:relcl,ZWY-K43a.conllu
7.0,zarduxšt,PROPN,vocative,Sing,141,0,0.0,6.0,spitāmān,PROPN,nmod,1.0,2,2,0,0,1,1,0,0,0.3333333333333333,nmod,ZWY-K43a.conllu
8.0,hazārag,NOUN,nmod,Sing,16,0,0.0,11.0,tō,PRON,nmod,3.0,1,3,0,0,2,1,1,1,0.38095238095238093,nmod,ZWY-K43a.conllu
13.0,sadōzim,NOUN,nsubj,Sing,13,14,1.0769222485213472,15.0,dahom,NUM,nummod,2.0,1,5,0,0,2,2,1,1,0.6190476190476191,nummod nmod,ZWY-K43a.conllu
13.0,sadōzim,NOUN,nsubj,Sing,13,0,0.0,17.0,tō,PRON,nmod,4.0,1,5,0,0,2,2,1,1,0.6190476190476191,nummod nmod,ZWY-K43a.conllu
21.0,zarduxšt,PROPN,vocative,Sing,141,0,0.0,20.0,spitāmān,PROPN,nmod,1.0,2,8,0,0,1,1,0,0,1.0,nmod,ZWY-K43a.conllu
5.0,dādār,NOUN,vocative,Sing,98,0,0.0,7.0,gēhān,NOUN,nmod,2.0,1,1,0,2,4,1,2,1,0.2777777777777778,nmod,ZWY-K43a.conllu
7.0,gēhān,NOUN,nmod,Sing,111,16,0.1441441311581864,9.0,astōmandān,ADJ,nmod,2.0,1,2,0,2,3,2,2,1,0.3888888888888889,det nmod,ZWY-K43a.conllu
12.0,daxšag,NOUN,nsubj,Sing,13,0,0.0,14.0,sadōzim,NOUN,nmod,2.0,1,3,2,0,3,1,2,1,0.6666666666666666,nmod,ZWY-K43a.conllu
14.0,sadōzim,NOUN,nmod,Sing,13,14,1.0769222485213472,16.0,dahom,NUM,nummod,2.0,1,4,2,0,2,2,1,1,0.7777777777777778,det nummod,ZWY-K43a.conllu
6.0,zarduxšt,PROPN,vocative,Sing,141,0,0.0,5.0,spitāmān,PROPN,nmod,1.0,2,2,0,0,1,1,0,0,0.46153846153846156,nmod,ZWY-K43a.conllu
4.0,āwām,NOUN,obl:tmod,Sing,53,13,0.24528297258811838,3.0,nidom,ADJ,amod,1.0,2,0,1,2,2,1,2,1,0.2222222222222222,amod,ZWY-K43a.conllu
7.0,ēwēnag,NOUN,nmod,Sing,110,8,0.07272726611570308,6.0,ēwsad,NUM,nummod,1.0,2,1,1,2,3,3,0,0,0.3888888888888889,nummod conj conj,ZWY-K43a.conllu
10.0,ēwēnag,NOUN,conj,Sing,110,10,0.09090908264462885,9.0,hazār,NUM,nummod,1.0,2,2,1,2,1,2,0,0,0.5555555555555556,cc nummod,ZWY-K43a.conllu
13.0,ēwēnag,NOUN,conj,Sing,110,9,0.08181817438016596,12.0,bēwar,NUM,nummod,1.0,2,3,1,2,2,1,1,0,0.7222222222222222,nummod,ZWY-K43a.conllu
14.0,dēw,NOUN,nsubj,Sing,140,0,0.0,7.0,ēwēnag,NOUN,nmod,7.0,2,4,1,2,4,3,3,0,0.7777777777777778,nmod amod amod,ZWY-K43a.conllu
14.0,dēw,NOUN,nsubj,Sing,140,14,0.09999999285714337,16.0,wizārdwars,ADJ,amod,2.0,1,4,1,2,4,3,1,1,0.7777777777777778,nmod amod amod,ZWY-K43a.conllu
14.0,dēw,NOUN,nsubj,Sing,140,11,0.07857142295918407,18.0,xešmtōhmag,ADJ,amod,4.0,1,4,1,2,4,3,1,1,0.7777777777777778,nmod amod amod,ZWY-K43a.conllu
2.0,kustag,NOUN,obl,Sing,22,0,0.0,3.0,xwarāsān,NOUN,nmod,1.0,1,0,0,7,1,2,0,0,0.06451612903225806,case nmod,ZWY-K43a.conllu
7.0,tōhmag,NOUN,nsubj,Sing,26,868,33.38460254438364,4.0,ān,DET,det,3.0,2,2,1,6,2,2,0,0,0.22580645161290322,det amod,ZWY-K43a.conllu
7.0,tōhmag,NOUN,nsubj,Sing,26,13,0.49999980769238167,6.0,nidom,ADJ,amod,1.0,2,2,1,6,2,2,1,1,0.22580645161290322,det amod,ZWY-K43a.conllu
14.0,zēn,NOUN,obj,Sing,3,11,3.666654444485185,13.0,syā,ADJ,amod,1.0,2,4,3,4,1,1,0,0,0.45161290322580644,amod,ZWY-K43a.conllu
28.0,zanišn,NOUN,conj,Sing,15,5,0.3333331111112593,23.0,xwurdag,ADJ,amod,5.0,2,7,7,0,3,6,1,0,0.9032258064516129,cc amod amod conj advmod cop,ZWY-K43a.conllu
28.0,zanišn,NOUN,conj,Sing,15,2,0.1333332444445037,27.0,kirrōgkār,ADJ,amod,1.0,2,7,7,0,3,6,1,0,0.9032258064516129,cc amod amod conj advmod cop,ZWY-K43a.conllu
28.0,zanišn,NOUN,conj,Sing,15,64,4.266663822224118,30.0,wēš,ADV,advmod,2.0,1,7,7,0,3,6,0,0,0.9032258064516129,cc amod amod conj advmod cop,ZWY-K43a.conllu
2.0,zarduxšt,PROPN,vocative,Sing,141,0,0.0,1.0,spitāmān,PROPN,nmod,1.0,2,1,0,1,1,1,0,0,0.18181818181818182,nmod,ZWY-K43a.conllu
9.0,bun,NOUN,nsubj,Sing,53,58,1.0943394161623743,8.0,=š,PRON,nmod,1.0,2,3,0,1,1,1,0,0,0.8181818181818182,nmod,ZWY-K43a.conllu
8.0,dehān,NOUN,obl,Plur,48,224,4.666665694444647,6.0,ēn,DET,det,2.0,2,1,1,0,1,3,0,0,0.6666666666666666,case det amod,ZWY-K43a.conllu
8.0,dehān,NOUN,obl,Plur,48,22,0.45833323784724206,7.0,ērān,ADJ,amod,1.0,2,1,1,0,1,3,0,0,0.6666666666666666,case det amod,ZWY-K43a.conllu
3.0,tis,NOUN,obj,Sing,67,92,1.3731341234128174,2.0,was,DET,det,1.0,2,0,0,1,4,11,0,0,0.05084745762711865,det conj conj conj conj conj conj conj conj conj conj,ZWY-K43a.conllu
31.0,dahišn,NOUN,conj,Sing,55,12,0.2181817785124039,30.0,harwisp,PRON,det,1.0,2,12,0,1,3,3,0,0,0.5254237288135594,cc det acl:relcl,ZWY-K43a.conllu
38.0,dēn,NOUN,nsubj,Sing,201,224,1.114427805252348,37.0,ēn,DET,det,1.0,2,14,0,1,4,4,0,0,0.6440677966101694,det amod nmod conj,ZWY-K43a.conllu
38.0,dēn,NOUN,nsubj,Sing,201,31,0.15422884804831602,39.0,abēzag,ADJ,amod,1.0,1,14,0,1,4,4,0,0,0.6440677966101694,det amod nmod conj,ZWY-K43a.conllu
38.0,dēn,NOUN,nsubj,Sing,201,11,0.05472636543649923,41.0,mazdēsnān,NOUN,nmod,3.0,1,14,0,1,4,4,1,1,0.6440677966101694,det amod nmod conj,ZWY-K43a.conllu
2.0,zarduxšt,PROPN,vocative,Sing,141,0,0.0,1.0,spitāmān,PROPN,nmod,1.0,2,1,0,1,1,1,0,0,0.11764705882352941,nmod,ZWY-K43a.conllu
14.0,dehān,NOUN,obj,Plur,48,22,0.45833323784724206,13.0,ērān,ADJ,amod,1.0,2,5,1,0,2,1,1,0,0.8235294117647058,amod,ZWY-K43a.conllu
2.0,dēwān,NOUN,nsubj,Plur,140,36,0.25714283877551153,1.0,awēšān,PRON,det,1.0,2,0,0,3,2,2,0,0,0.09523809523809523,det nmod,ZWY-K43a.conllu
2.0,dēwān,NOUN,nsubj,Plur,140,14,0.09999999285714337,4.0,wizārdwars,ADJ,nmod,2.0,1,0,0,3,2,2,1,1,0.09523809523809523,det nmod,ZWY-K43a.conllu
10.0,mēnōy,NOUN,obj,Sing,123,868,7.056909995373171,8.0,ān,DET,det,2.0,2,1,2,1,1,2,0,0,0.47619047619047616,det det,ZWY-K43a.conllu
12.0,dehān,NOUN,obj,Plur,48,224,4.666665694444647,10.0,ēn,DET,det,2.0,2,3,1,0,1,2,0,0,0.8,det amod,ZWY-K43a.conllu
12.0,dehān,NOUN,obj,Plur,48,22,0.45833323784724206,11.0,ērān,ADJ,amod,1.0,2,3,1,0,1,2,0,0,0.8,det amod,ZWY-K43a.conllu
4.0,āwām,NOUN,obl,Sing,53,868,16.37735540049898,3.0,ān,DET,det,1.0,2,0,0,4,1,2,0,0,0.16666666666666666,case det,ZWY-K43a.conllu
7.0,zarduxšt,PROPN,vocative,Sing,141,0,0.0,6.0,spitāmān,PROPN,nmod,1.0,2,2,0,4,1,1,0,0,0.2916666666666667,nmod,ZWY-K43a.conllu
9.0,mardōm,NOUN,nsubj,Sing,171,70,0.40935670120721046,8.0,hamāg,PRON,det,1.0,2,3,0,4,1,1,0,0,0.375,det,ZWY-K43a.conllu
7.0,dōstīh,NOUN,conj,Sing,7,0,0.0,6.0,ruwān,NOUN,nmod,1.0,2,3,0,0,1,2,0,0,0.6363636363636364,cc nmod,ZWY-K43a.conllu
2.0,mihr,NOUN,nsubj,Sing,37,0,0.0,4.0,pid,NOUN,nmod,2.0,1,0,0,3,3,1,2,1,0.07407407407407407,nmod,ZWY-K43a.conllu
10.0,brād,NOUN,conj,Sing,4,348,86.99978250054376,9.0,az,ADP,cc,1.0,2,4,0,3,1,1,0,0,0.37037037037037035,cc,ZWY-K43a.conllu
2.0,sadōzim,NOUN,nsubj,Sing,13,14,1.0769222485213472,4.0,dahom,NUM,nummod,2.0,1,0,0,3,2,2,1,1,0.09523809523809523,nummod nmod,ZWY-K43a.conllu
2.0,sadōzim,NOUN,nsubj,Sing,13,0,0.0,6.0,tō,PRON,nmod,4.0,1,0,0,3,2,2,1,1,0.09523809523809523,nummod nmod,ZWY-K43a.conllu
7.0,zarduxšt,PROPN,vocative,Sing,141,0,0.0,8.0,spitāmān,PROPN,nmod,1.0,1,1,0,3,1,1,0,0,0.3333333333333333,nmod,ZWY-K43a.conllu
3.0,zamīg,NOUN,nsubj,Sing,113,0,0.0,2.0,spandarmad,PROPN,nmod,1.0,2,1,0,2,1,1,0,0,0.42857142857142855,nmod,ZWY-K43a.conllu
2.0,bar,NOUN,dislocated,Sing,20,0,0.0,4.0,ǰōrdāgān,NOUN,nmod,2.0,1,0,0,1,2,1,1,1,0.09523809523809523,nmod,ZWY-K43a.conllu
17.0,xwārom,NOUN,xcomp,Sing,2,238,118.99940500297498,15.0,be,PART,advmod,2.0,2,0,0,0,2,3,0,0,0.8095238095238095,mark advmod conj,ZWY-K43a.conllu
15.0,spās,NOUN,obj,Sing,16,0,0.0,19.0,nān,NOUN,nmod,4.0,1,3,4,0,3,2,2,1,0.6521739130434783,conj nmod,ZWY-K43a.conllu
6.0,āwām,NOUN,obl,Sing,53,868,16.37735540049898,3.0,ān,DET,det,3.0,2,0,1,1,2,3,0,0,0.3333333333333333,case det amod,ZWY-K43a.conllu
6.0,āwām,NOUN,obl,Sing,53,4,0.07547168387326719,5.0,wattom,ADJ,amod,1.0,2,0,1,1,2,3,1,1,0.3333333333333333,case det amod,ZWY-K43a.conllu
8.0,murw,NOUN,nsubj,Sing,21,4,0.19047609977328583,9.0,ē,NUM,nummod,1.0,1,1,1,1,1,1,0,0,0.4444444444444444,nummod,ZWY-K43a.conllu
15.0,ēr,NOUN,obl,Sing,12,58,4.833329305558912,14.0,ōy,PRON,det,1.0,2,3,1,1,2,3,0,0,0.8333333333333334,case det nmod,ZWY-K43a.conllu
15.0,ēr,NOUN,obl,Sing,12,0,0.0,18.0,mardōm,NOUN,nmod,3.0,1,3,1,1,2,3,2,1,0.8333333333333334,case det nmod,ZWY-K43a.conllu
18.0,mardōm,NOUN,nmod,Sing,171,2,0.01169590574877744,17.0,dēnburdār,ADJ,amod,1.0,2,4,2,0,1,2,0,0,1.0,det amod,ZWY-K43a.conllu
3.0,dahišn,NOUN,nsubj,Sing,55,36,0.6545453355372117,2.0,=šān,PRON,nmod,1.0,2,0,0,1,1,1,0,0,0.5,nmod,ZWY-K43a.conllu
3.0,kār,NOUN,nsubj,Sing,71,36,0.5070421821067349,2.0,=šān,PRON,nmod,1.0,2,0,0,1,1,2,0,0,0.375,nmod conj,ZWY-K43a.conllu
2.0,sardagān,NOUN,nsubj,Plur,42,70,1.6666662698413641,1.0,hamāg,PRON,det,1.0,2,0,0,0,1,2,0,0,0.25,det nmod,ZWY-K43a.conllu
2.0,sardagān,NOUN,nsubj,Plur,42,0,0.0,3.0,ǰudkēšān,NOUN,nmod,1.0,1,0,0,0,1,2,0,0,0.25,det nmod,ZWY-K43a.conllu
4.0,gēhān,NOUN,obl,Sing,111,70,0.6306305738170654,3.0,hamāg,PRON,det,1.0,2,0,0,1,1,1,0,0,0.1111111111111111,det,ZWY-K43a.conllu
12.0,nigānīdan,NOUN,obj,Sing,2,0,0.0,11.0,nasā,NOUN,nmod,1.0,2,4,0,1,3,4,0,0,0.3333333333333333,nmod conj conj conj,ZWY-K43a.conllu
